date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:50	187583/187583	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:04:39%20GMT	https://www.classcentral.com/report/best-resume-writing-courses/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/best-resume-writing-courses/index.html	(from https://www.classcentral.com/)
20:51:51	1186/1186	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2003:56:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FOCaml-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=5b158f7159685870bd015300d987175e	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/OCaml-BCG-Bannerefde.png	(from https://www.classcentral.com/)
20:51:52	10250/10250	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2007:38:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FOCaml-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=2f10b3ecb8009cdf5265ed615544c97b	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/OCaml-BCG-Banner74c2.png	(from https://www.classcentral.com/)
20:51:53	162048/162048	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:29%20GMT	https://www.classcentral.com/report/best-ocaml-courses/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/best-ocaml-courses/index.html	(from https://www.classcentral.com/)
20:51:54	1453/1453	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2005:25:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=15173d495cd5497f610c893c1d1b93a4	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannerb69f.png	(from https://www.classcentral.com/)
20:51:55	11264/11264	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2004:00:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=aa5b2fd2571662cdbc9fad76056d0bab	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannera890.png	(from https://www.classcentral.com/)
20:51:56	188125/188125	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:06:20%20GMT	https://www.classcentral.com/report/best-davinci-resolve-courses/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/best-davinci-resolve-courses/index.html	(from https://www.classcentral.com/)
20:51:56	2083/2083	U-----	200	untouched ('')	image/png	date:Thu,%2002%20Mar%202023%2009:43:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=5822fefc87e87cb1ea48d34e29a6a7ec	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesa8d4.png	(from https://www.classcentral.com/)
20:51:57	36931/36931	U-----	200	untouched ('')	image/png	date:Fri,%2003%20Mar%202023%2006:04:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&ixlib=php-3.3.1&w=450&s=243e8b030c78e5cd68b2e3ddd8e1bc7f	D:/Miguel/Documents/Scrape/testv2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesb42d.png	(from https://www.classcentral.com/)
20:51:58	178554/178554	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:04:49%20GMT	https://www.classcentral.com/report/udemy-top-courses/	D:/Miguel/Documents/Scrape/testv2/www.classcentral.com/report/udemy-top-courses/index.html	(from https://www.classcentral.com/)
